2265	21
2273	20
2281	18
2289	20
2297	18
2305	15
2313	15
2321	18
2329	24
2337	22
2345	15
2353	15
2361	18
2369	18
2377	19
2385	16
2393	16
2401	22
2409	19
2417	17
2425	17
2433	20
2441	18
2449	18
2457	24
2465	19
2473	19
2481	18
2489	19
2497	17
2505	25
2513	19
2521	18
2529	17
2537	17
2545	18
2553	16
2561	19
2569	17
2577	19
2585	18
2593	15
2601	18
2609	16
2617	17
2625	18
2633	17
2641	16
2649	18
2657	22
2665	16
2673	20
2681	20
2689	20
2697	20
2705	21
2713	17
2721	20
2729	21
2737	20
2745	17
2753	19
2761	19
2769	19
2777	21
2785	17
2793	21
2801	17
2809	17
2817	19
2825	20
2833	18
2841	20
2849	17
2857	18
2865	15
2873	19
2881	21
2889	21
2897	20
2905	16
2913	18
2921	20
2929	19
2937	18
2945	19
2953	17
2961	15
2969	19
2977	21
2985	16
2993	18
3001	21
3009	16
3017	21
3025	18
3033	21
3041	15
3049	20
3057	15
3065	17
3073	18
3081	16
3089	19
3097	17
3105	16
3113	17
3121	19
3129	17
3137	18
3145	19
3153	18
3161	16
3169	20
3177	15
3185	19
3193	14
3201	18
3209	20
3217	21
3225	17
3233	19
3241	19
3249	17
3257	20
3265	20
3273	16
3281	16
3289	22
3297	16
3305	15
3313	17
3321	20
3329	18
3337	17
3345	19
3353	20
3361	24
3369	19
3377	20
3385	15
3393	18
3401	20
3409	20
3417	25
3425	18
3433	18
3441	16
3449	17
3457	19
3465	23
3473	17
3481	18
3489	19
3497	19
3505	21
3513	18
3521	19
3529	23
3537	20
3545	18
3553	19
3561	18
3569	18
3577	18
3585	18
3593	19
3601	20
3609	17
3617	19
3625	22
3633	21
3641	18
3649	19
3657	19
3665	17
3673	19
3681	21
3689	19
3697	18
3705	21
3713	16
3721	19
3729	19
3737	18
3745	18
3753	20
3761	20
3769	17
3777	19
3785	19
3793	21
3801	21
3809	18
3817	18
3825	17
3833	17
3841	16
3849	17
3857	19
3865	21
3873	22
3881	16
3889	18
3897	24
3905	17
3913	21
3921	17
3929	21
3937	23
3945	23
3953	18
3961	21
3969	17
3977	16
3985	19
3993	23
4001	17
4009	18
4017	20
4025	17
4033	20
4041	19
4049	16
4057	17
4065	18
4073	19
4081	18
4089	23
4097	21
4105	15
4113	18
4121	22
4129	18
4137	18
4145	21
4153	26
4161	18
4169	16
4177	20
4185	20
4193	16
4201	18
4209	24
4217	18
4225	19
4233	16
4241	19
4249	19
4257	18
4265	18
4273	18
4281	18
4289	17
4297	21
4305	21
4313	21
4321	20
4329	16
4337	18
4345	17
4353	19
4361	26
4369	16
4377	20
4385	18
4393	20
4401	18
4409	17
4417	21
4425	27
4433	19
4441	19
4449	24
4457	22
4465	19
4473	20
4481	19
4489	18
4497	21
4505	18
4513	22
4521	24
4529	18
4537	22
4545	19
4553	20
4561	18
4569	22
4577	19
4585	20
4593	22
4601	18
4609	19
4617	19
4625	23
4633	21
4641	16
4649	21
4657	18
4665	21
4673	20
4681	21
4689	21
4697	23
4705	19
4713	20
4721	17
4729	24
4737	19
4745	17
4753	21
4761	21
4769	16
4777	25
4785	19
4793	17
4801	19
4809	20
4817	19
4825	21
4833	19
4841	19
4849	19
4857	19
4865	22
4873	18
4881	18
4889	18
4897	17
4905	18
4913	16
4921	20
4929	18
4937	19
4945	20
4953	22
4961	19
4969	17
4977	22
4985	19
4993	20
5001	20
5009	20
5017	19
5025	18
5033	22
5041	19
5049	15
5057	21
5065	19
5073	16
5081	17
5089	17
5097	20
5105	20
5113	21
5121	19
5129	20
5137	19
5145	16
5153	19
5161	18
5169	20
5177	25
5185	19
5193	17
5201	21
5209	20
5217	18
5225	20
5233	24
5241	17
5249	17
5257	23
5265	19
5273	17
5281	21
5289	19
5297	21
5305	17
5313	23
5321	23
5329	18
5337	18
5345	21
5353	23
5361	18
5369	20
5377	18
5385	15
5393	19
5401	23
5409	17
5417	16
5425	20
5433	25
5441	19
5449	19
5457	20
5465	22
5473	20
5481	20
5489	22
5497	18
5505	16
5513	21
5521	16
5529	19
5537	16
5545	24
5553	22
5561	23
5569	18
5577	23
5585	20
5593	18
5601	18
5609	24
5617	19
5625	22
5633	19
5641	18
5649	18
5657	18
5665	22
5673	19
5681	20
5689	25
5697	23
5705	19
5713	17
5721	21
5729	19
5737	26
5745	20
5753	22
5761	20
5769	18
5777	22
5785	20
5793	20
5801	18
5809	22
5817	20
5825	22
5833	22
5841	20
5849	21
5857	17
5865	19
5873	21
5881	18
5889	20
5897	20
5905	17
5913	23
5921	20
5929	21
5937	19
5945	21
5953	19
5961	21
5969	19
5977	21
5985	19
5993	19
6001	22
6009	16
6017	22
6025	20
6033	21
6041	20
6049	22
6057	15
6065	21
6073	18
6081	22
6089	18
6097	23
6105	23
6113	21
6121	18
6129	19
6137	24
6145	20
6153	20
6161	22
6169	20
6177	20
6185	18
6193	22
6201	21
6209	20
6217	19
6225	19
6233	21
6241	17
6249	19
6257	17
6265	20
6273	18
6281	20
6289	25
6297	21
6305	22
6313	18
6321	20
6329	21
6337	21
6345	19
6353	20
6361	21
6369	20
6377	18
6385	19
6393	20
6401	20
6409	19
6417	23
6425	24
6433	21
6441	22
6449	23
6457	18
6465	20
6473	23
6481	21
6489	20
6497	15
6505	19
6513	23
6521	22
6529	21
6537	20
6545	20
6553	20
6561	19
6569	20
6577	24
6585	19
6593	24
6601	19
6609	22
6617	21
6625	22
6633	23
6641	23
6649	23
6657	20
6665	19
6673	21
6681	23
6689	21
6697	17
6705	18
6713	19
6721	24
6729	26
6737	23
6745	19
6753	22
6761	18
6769	19
6777	22
6785	17
6793	20
6801	20
6809	21
6817	19
6825	22
6833	21
6841	19
6849	20
6857	23
6865	21
6873	22
6881	16
6889	18
6897	21
6905	19
6913	22
6921	21
6929	21
6937	18
6945	20
6953	22
6961	20
6969	18
6977	19
6985	22
6993	20
7001	22
7009	22
7017	26
7025	22
7033	20
7041	21
7049	21
7057	21
7065	22
7073	22
7081	20
7089	19
7097	22
7105	22
7113	19
7121	23
7129	23
7137	18
7145	25
7153	21
7161	28
7169	20
7177	22
7185	20
7193	17
7201	19
7209	20
7217	22
7225	22
7233	22
7241	18
7249	16
7257	20
7265	19
7273	19
7281	22
7289	19
7297	22
7305	21
7313	24
7321	18
7329	23
7337	23
7345	21
7353	25
7361	20
7369	19
7377	21
7385	24
7393	23
7401	21
7409	18
7417	21
7425	20
7433	18
7441	19
7449	22
7457	26
7465	21
7473	20
7481	24
7489	22
7497	21
7505	20
7513	24
7521	26
7529	20
7537	23
7545	22
7553	21
7561	22
7569	19
7577	18
7585	18
7593	21
7601	20
7609	25
7617	20
7625	21
7633	24
7641	20
7649	20
7657	25
7665	20
7673	21
7681	21
7689	21
7697	21
7705	23
7713	23
7721	24
7729	27
7737	20
7745	21
7753	21
7761	21
7769	19
7777	21
7785	20
7793	18
7801	20
7809	20
7817	19
7825	19
7833	26
7841	21
7849	20
7857	20
7865	23
7873	23
7881	26
7889	22
7897	21
7905	23
7913	26
7921	16
7929	19
7937	20
7945	18
7953	21
7961	25
7969	21
7977	20
7985	19
7993	24
8001	18
8009	24
8017	22
8025	21
8033	24
8041	19
8049	22
8057	20
8065	24
8073	23
8081	22
8089	17
8097	18
8105	18
8113	21
8121	25
8129	18
8137	18
8145	19
8153	19
8161	18
8169	25
8177	20
8185	22
8193	19
8201	22
8209	18
8217	22
8225	19
8233	24
8241	20
8249	19
8257	18
8265	21
8273	20
8281	19
8289	26
8297	22
8305	22
8313	19
8321	19
8329	27
8337	20
8345	20
8353	19
8361	22
8369	23
8377	21
8385	21
8393	19
8401	21
8409	21
8417	21
8425	19
8433	21
8441	22
8449	24
8457	19
8465	21
8473	23
8481	21
8489	20
8497	24
8505	23
8513	18
8521	21
8529	20
8537	19
8545	25
8553	22
8561	20
8569	20
8577	22
8585	21
8593	21
8601	18
8609	23
8617	22
8625	23
8633	22
8641	22
8649	22
8657	18
8665	23
8673	23
8681	20
8689	17
8697	22
8705	24
8713	21
8721	26
8729	19
8737	19
8745	17
8753	18
8761	22
8769	18
8777	20
8785	23
8793	21
8801	25
8809	22
8817	22
8825	18
8833	20
8841	24
8849	21
8857	20
8865	21
8873	25
8881	24
8889	21
8897	22
8905	20
8913	19
8921	20
8929	22
8937	20
8945	18
8953	22
8961	25
8969	17
8977	23
8985	21
8993	22
9001	18
9009	24
9017	20
9025	22
9033	25
9041	20
9049	21
9057	20
9065	16
9073	23
9081	18
9089	21
9097	26
9105	18
9113	21
9121	21
9129	21
9137	19
9145	26
9153	21
9161	21
9169	18
9177	25
9185	20
9193	19
9201	21
9209	23
9217	18
9225	20
9233	25
9241	21
9249	22
9257	18
9265	20
9273	22
9281	20
9289	21
9297	20
9305	20
9313	23
9321	21
9329	18
9337	25
9345	21
9353	23
9361	20
9369	24
9377	21
9385	21
9393	20
9401	21
9409	19
9417	20
9425	25
9433	17
9441	24
9449	26
9457	20
9465	22
9473	22
9481	21
9489	22
9497	23
9505	23
9513	24
9521	21
9529	17
9537	24
9545	19
9553	23
9561	21
9569	23
9577	21
9585	23
9593	22
9601	20
9609	21
9617	18
9625	24
9633	23
9641	20
9649	23
9657	24
9665	20
9673	20
9681	21
9689	22
9697	21
9705	21
9713	21
9721	23
9729	24
9737	19
9745	20
9753	24
9761	23
9769	19
9777	21
9785	22
9793	22
9801	23
9809	24
9817	22
9825	22
9833	20
9841	19
9849	21
9857	17
9865	19
9873	22
9881	22
9889	29
9897	23
9905	21
9913	23
9921	25
9929	21
9937	21
9945	22
9953	26
9961	19
9969	20
9977	18
9985	22
9993	22
